geoid,county_name,state,risk_score,eal_score,eal_valt,sovi_score,resl_score,wildfire_risk_score,wildfire_eal_score,wildfire_eal_total,wildfire_annualized_frequency,riverine_flood_risk_score,riverine_flood_eal_score,riverine_flood_eal_total,riverine_flood_annualized_frequency,drought_risk_score,drought_eal_score,drought_eal_total,drought_annualized_frequency,heat_wave_risk_score,heat_wave_eal_score,heat_wave_eal_total,heat_wave_annualized_frequency,winter_weather_risk_score,winter_weather_eal_score,winter_weather_eal_total,winter_weather_annualized_frequency,hail_risk_score,hail_eal_score,hail_eal_total,hail_annualized_frequency,strong_wind_risk_score,strong_wind_eal_score,strong_wind_eal_total,strong_wind_annualized_frequency,wrc_total_buildings,wrc_buildings_fraction_me,wrc_buildings_fraction_ie,wrc_buildings_fraction_de,wrc_bp_national_rank,wrc_risk_national_rank,mtbs_fire_count_2000_2024,mtbs_burned_acres_2000_2024
08029,Delta,CO,51.27226463104325,48.32920792079208,14075445.375098893,60.0826972,27.035623409669213,86.73664122137404,85.97328244274809,709286.6118801056,0.0011441511165296893,69.59287531806616,67.54331683168317,10811093.651059289,0.6071428571428571,68.92493638676844,68.21705426356588,415207.14846153685,67.68741134696992,18.914579319203597,20.424734540911928,47329.97187246919,0.05334028914511281,42.26607256524507,41.640866873065015,41234.72712954696,25.659854366851217,7.474554707379134,9.45736434108527,17975.07788399302,0.13712689474185297,12.150127226463106,13.426356589147288,79009.51607483487,0.27639748334923775,26387.0,0.088717929,0.2949558489999999,0.616326221,0.7229999999999999,0.803,2,3745.0
08031,Denver,CO,95.22900763358778,96.50371287128714,221992551.1400563,17.77989822,68.4796437659033,60.62340966921119,64.24936386768448,105031.83341281822,0.0005936423465246283,95.26081424936386,96.00866336633663,93602212.30023165,0.8214285714285714,21.4058524173028,24.34108527131783,6924.698641500603,20.99809176203736,71.48362235067437,77.98251093066834,1180622.4137711255,0.999741105488073,91.94780394653087,93.343653250774,562092.6693842233,13.73781288571919,99.87277353689568,99.90697674418605,72449911.64158769,8.290857574357961,96.08778625954199,96.93023255813954,4092446.072324601,1.1887802966092247,223962.0,0.947075843,0.031398184,0.021525973,0.52,0.513,5,11189.0
08033,Dolores,CO,11.323155216284988,10.705445544554456,4440888.882720019,55.8524173,14.153944020356235,79.77099236641222,79.23027989821882,347970.6735929632,0.0018304531367607244,8.810432569974555,8.570544554455447,1020367.6529462142,0.2857142857142857,45.45165394402035,46.015503875968996,88647.99928361885,94.22011084718923,5.973025048169557,8.057464084946908,6411.2698190182555,0.0602284503059485,13.080840229153406,15.851393188854491,9127.245850827445,32.17125797771586,1.972010178117048,3.844961240310078,2343.011494240676,0.12280486074763555,1.717557251908397,4.155038759689923,6052.9183859657605,0.10463047718397764,3058.0,0.001962067,0.202419882,0.795618051,0.82,0.8649999999999999,22,98932.0
08037,Eagle,CO,76.24045801526718,83.16831683168317,48499059.61921735,10.62340967,30.025445292620866,75.50890585241731,79.93002544529261,370206.7853007973,0.0008913466333760744,86.51399491094148,89.94430693069307,38760663.956963554,1.1428571428571428,25.254452926208653,29.953488372093023,17949.79923881221,44.96912082960225,0.0,0.0,0.0,0.0,74.1884150222788,81.9814241486068,216796.43209067883,47.535488839174995,30.916030534351147,42.945736434108525,169591.800489488,0.3878035176081125,11.704834605597965,17.953488372093023,119683.34578051223,0.21311095691630233,20681.0,0.000193414,0.5775349349999999,0.42227165,0.673,0.76,8,12214.0
08043,Fremont,CO,68.57506361323156,64.29455445544554,22422062.446625575,66.25318066,40.74427480916031,94.17938931297711,93.35241730279898,2297418.816750898,0.003371683742964058,80.21628498727735,76.94925742574257,16074182.487168496,1.6428571428571428,39.18575063613232,38.604651162790695,49124.36933340183,51.10183614584784,39.17790622992935,38.60087445346658,179321.03279746018,0.34656022158999444,84.85041374920432,82.47678018575851,221048.9621661378,12.44387465941907,83.77862595419847,79.72093023255815,884878.8214091499,3.4639856416022816,25.699745547073793,25.488372093023255,199055.69635985457,0.3388893733840677,31222.0,0.077637563,0.3841842289999999,0.538178208,0.908,0.944,5,38511.0
08045,Garfield,CO,64.53562340966921,72.15346534653465,29571351.543060195,15.42620865,12.30916030534351,90.96692111959288,92.6208651399491,1921508.265461448,0.0020423200163607567,77.51272264631042,82.61138613861387,21498480.914761692,1.6785714285714286,42.68447837150127,48.031007751937985,105386.33699702166,66.89671280944957,36.41618497109826,44.19113054341037,234099.2598692297,0.0440659123589595,10.47103755569701,16.842105263157894,9901.567839927146,35.339817988237975,9.510178117048346,14.449612403100776,35707.89792193523,0.12887324893527055,9.764631043256998,14.201550387596898,85634.5726985924,0.28464138267780265,28578.0,0.061900763,0.4449926519999999,0.4931065849999999,0.799,0.8419999999999999,23,108421.0
08047,Gilpin,CO,6.361323155216285,10.891089108910892,4503801.519584161,12.75445293,79.29389312977099,87.5,89.63104325699746,1216930.680527955,0.005254824630440297,11.577608142493638,18.997524752475247,1914444.2645959137,0.07142857142857142,0.0,0.0,0.0,16.521309378242755,0.0,0.0,0.0,0.0,31.763208147676643,41.88854489164087,41597.47543419349,33.076690285129345,64.7264631043257,72.43410852713178,580697.5887791654,5.553810864178415,9.319338422391857,14.232558139534884,85832.9795955871,0.8780571453852166,5098.0,0.0,0.080619851,0.919380149,0.926,0.956,1,606.0
08049,Grand,CO,50.19083969465649,60.95297029702971,20267986.78598738,15.01272265,55.597964376590326,78.53053435114504,81.48854961832062,441026.5316243319,0.001028872147463241,62.37277353689568,70.38985148514851,12137300.831689114,0.4642857142857143,26.653944020356235,30.63565891472868,19824.061565117565,40.82307146000062,0.0,0.0,0.0,0.0,31.444939528962447,40.55727554179567,39447.01356779942,26.3502762986424,75.63613231552164,79.84496124031007,888622.9557020204,2.525578917067446,15.458015267175574,21.891472868217054,160788.79900733914,0.5109904560065441,17814.0,0.008925564,0.251431458,0.739642977,0.623,0.68,4,195580.0
08051,Gunnison,CO,44.974554707379134,62.28341584158416,21274976.703132473,10.62340967,73.60050890585241,70.19720101781171,76.59033078880407,262397.4096076349,0.0007126406090649178,57.029262086513995,70.69925742574257,12319754.134866172,0.5714285714285714,34.891857506361326,40.83720930232558,60639.33889732004,63.44025463703623,2.344251766217084,5.059337913803873,11.406393845376815,0.0002485318467265318,38.12858052196054,52.87925696594428,63437.00379830281,40.65804742458148,4.293893129770993,8.093023255813954,14343.128351110881,0.11745980894981935,4.230279898218829,8.930232558139535,40729.35999811997,0.11498134060887646,15094.0,0.0,0.276069962,0.723930038,0.5939999999999999,0.7109999999999999,4,5101.0
08053,Hinsdale,CO,1.017811704834606,1.732673267326733,1840433.47202342,10.62340967,23.66412213740458,50.19083969465649,57.69720101781171,65259.22439790598,0.0031707479854024014,7.347328244274809,12.623762376237623,1391838.859647642,0.25,0.0,0.0,0.0,74.82185273159145,0.0,0.0,0.0,0.0,7.161043921069382,13.46749226006192,7003.6461052982495,46.26242368405476,1.049618320610687,2.821705426356589,1147.787821211432,0.12042719077689776,1.049618320610687,3.317829457364341,1461.0518166551976,0.08351024917862317,2361.0,0.003811944,0.304955527,0.6912325289999999,0.627,0.7209999999999999,2,50140.0
08057,Jackson,CO,11.768447837150127,12.716584158415841,4918653.861200899,44.87913486,17.4618320610687,23.982188295165393,23.918575063613233,9296.303807508926,0.0004993677721209919,5.820610687022901,6.559405940594059,789990.3431895573,0.03571428571428571,0.0,0.0,0.0,54.31512272367384,0.0,0.0,0.0,0.0,5.919796308084023,9.690402476780186,4122.761324116331,22.14355298473721,12.150127226463106,15.038759689922482,37211.784017914106,1.036227021093066,1.940203562340967,4.434108527131783,8138.0798148264075,0.32922437295019286,3071.0,0.0,0.213611202,0.786388798,0.461,0.504,6,85567.0
08059,Jefferson,CO,94.94274809160305,96.53465346534654,231403490.64927348,11.38676845,66.88931297709924,99.52290076335878,99.71374045801527,48732848.0205113,0.009592678327298692,93.44783715012723,95.26608910891089,77380034.60852253,1.2857142857142858,27.608142493638677,32.21705426356589,24113.830160389203,22.558243953673845,71.03403982016698,79.262960649594,1282572.5127723333,0.17880833340640062,97.83577339274348,98.69969040247678,1632898.938465773,18.902634698800103,99.80916030534351,99.81395348837209,57974021.292362764,6.860098595511795,92.6208651399491,95.4108527131783,3278825.204582425,0.951032287284807,210118.0,0.5684234569999999,0.22105198,0.210524562,0.967,0.981,13,24008.0
08063,Kit Carson,CO,32.474554707379134,36.32425742574257,10349768.108222432,36.95928753,8.428753180661577,42.43002544529262,44.11577608142493,29931.305230203718,0.0002861672189855153,20.29262086513995,24.040841584158414,2461373.5690999995,1.3571428571428572,37.24554707379134,39.007751937984494,51151.58934323303,53.193301397161385,5.394990366088632,8.0262336039975,6378.446364307425,0.15791058159719612,79.98090388287716,81.39318885448917,208696.7123339554,14.684744964277716,90.52162849872774,90.54263565891473,1793572.960775747,6.899093525367637,55.78880407124682,59.93798449612403,640259.3279712469,2.8488419171800645,8978.0,0.29282691,0.212965026,0.494208064,0.3589999999999999,0.38,3,6288.0
08067,La Plata,CO,75.15903307888041,79.45544554455446,39500309.06605016,21.02417303,48.346055979643765,97.55089058524173,97.70992366412213,10688876.77899803,0.002940514670974791,81.36132315521628,84.8391089108911,24293238.237654056,1.8928571428571428,47.32824427480916,52.24806201550387,141635.85593097674,68.13519193084865,6.422607578676944,9.556527170518427,9789.510953204117,0.028726086726148937,64.19478039465308,69.31888544891642,121164.05006647951,28.371845536893826,6.26590330788804,10.046511627906977,20079.165364802953,0.12762259292681205,10.559796437659033,14.883720930232558,90232.16122113858,0.09968031594914793,35043.0,0.000456582,0.255714408,0.74382901,0.87,0.903,15,144162.0
08065,Lake,CO,5.661577608142494,10.58168316831683,4393753.974026862,10.62340967,18.09796437659033,23.40966921119593,29.166666666666668,13011.981402444919,0.00015802869535799194,8.746819338422391,15.129950495049505,1591670.273547701,0.01,0.0,0.0,0.0,33.787778597359015,0.0,0.0,0.0,0.0,18.682367918523234,28.08049535603715,21851.983749582174,31.554200245838015,17.716284987277355,27.53488372093023,83872.141527452,1.0980752573376342,3.212468193384224,6.573643410852712,22893.2801871142,0.22224034144726829,5191.0,0.0,0.5530726259999998,0.4469273739999999,0.406,0.497,4,14867.0
08069,Larimer,CO,90.13994910941476,92.75990099009901,126514415.96553017,10.62340967,71.31043256997455,97.67811704834605,98.44147582697201,15199159.39678724,0.004399065870655941,89.44020356234097,92.79084158415841,54325599.68696833,2.0714285714285716,47.391857506361326,55.84496124031008,182423.55315324967,18.059560164706475,58.76685934489403,70.83073079325422,817175.4146831397,0.17723894568667073,97.89942711648632,98.88544891640866,1822191.5840884643,22.303701641527347,98.2824427480916,98.72868217054264,10820366.635856815,4.384940844803679,87.94529262086515,93.42635658914729,2719259.1281704707,0.8804120790279433,155984.0,0.4716894039999999,0.159901015,0.36840958,0.918,0.939,24,367712.0
08075,Logan,CO,58.7468193384224,56.83787128712871,18028879.470657367,53.0216285,19.115776081424936,63.58142493638677,63.358778625954194,97100.37242548194,0.0006138788888857022,46.62849872773537,47.86509900990099,5314981.230922454,0.7142857142857143,89.75826972010178,90.04651162790698,1461760.0911274422,52.93074674525201,19.781631342324985,21.642723297938787,53502.070119960874,0.5789732785097726,73.3609166136219,72.35294117647058,136732.73109679186,9.947912532915732,94.56106870229007,93.48837209302326,2434698.9644572763,6.33656285683215,92.27099236641222,90.82170542635659,2108498.522594332,1.858463682737586,16887.0,0.276129567,0.2859596139999999,0.437910819,0.533,0.552,7,41704.0
08077,Mesa,CO,75.12722646310432,76.33044554455446,34730152.81998053,36.95928753,56.74300254452926,89.94910941475827,90.83969465648855,1425618.6754523597,0.0016531713984832858,81.90203562340967,82.92079207920791,21790400.980807666,2.5714285714285716,73.85496183206108,75.65891472868216,656080.5091053473,91.85740466273836,59.34489402697495,61.93004372267333,568136.0927684796,0.3335691403970186,68.17313812858052,69.75232198142415,123363.91417042835,25.100565880654248,21.21501272264631,26.046511627906977,77667.61967487437,0.13737056575394332,10.814249363867685,13.798449612403102,80865.4223308203,0.28626386748745714,82450.0,0.4521285629999999,0.30776228,0.2401091569999999,0.799,0.8469999999999999,34,274003.0
08079,Mineral,CO,5.438931297709924,11.169554455445544,4555656.44311492,10.62340967,57.410941475826974,45.80152671755725,53.62595419847328,51769.16393297908,0.0010956244592476372,7.474554707379134,13.861386138613863,1494758.569033443,0.07142857142857142,0.0,0.0,0.0,64.8456057007126,0.0,0.0,0.0,0.0,3.532781667727562,8.297213622291022,3288.521615972616,32.413938495864635,0.986005089058524,2.48062015503876,834.2572427296894,0.15030535835444192,1.017811704834606,3.255813953488372,1268.2752562776363,0.07077656920349201,2349.0,0.0,0.147722435,0.8522775649999998,0.61,0.7089999999999999,10,199632.0
08081,Moffat,CO,12.054707379134861,22.246287128712872,7019242.980195106,10.62340967,6.393129770992366,87.46819338422391,89.79007633587787,1237267.6125960047,0.0021390986605472526,30.693384223918574,44.306930693069305,4754154.591705267,0.5714285714285714,34.31933842239186,38.91472868217054,50513.43611204688,97.82358492573083,1.894669235709698,4.62211118051218,0.11588330726542732,5.757506888418429e-06,69.00063653723743,76.74922600619195,165480.85968395977,17.013134472884968,4.325699745547073,7.751937984496124,13015.074865279415,0.08093675364831189,4.325699745547073,8.651162790697674,38572.374708269424,0.14958287923470265,10815.0,0.005177994,0.4444752659999999,0.550346741,0.82,0.85,44,190535.0
08083,Montezuma,CO,47.61450381679389,43.285891089108915,12351479.868516013,62.43638677,13.008905852417302,93.60687022900763,92.90712468193384,2056514.1370082079,0.0023621730146538753,56.13867684478372,53.960396039603964,6538835.1027255505,0.6071428571428571,72.6145038167939,71.28682170542636,495493.7811961897,86.31404939508596,25.626204238921,26.483447845096812,83760.65043144219,0.08364877340004048,59.38892425206874,55.88235294117647,72112.66688184206,18.260832692622486,18.51145038167939,20.217054263565892,53558.946634254346,0.11987095235137384,7.442748091603053,9.271317829457363,43685.528086121856,0.09641934890434156,23432.0,0.010839877,0.222558894,0.766601229,0.8439999999999999,0.884,15,59054.0
08085,Montrose,CO,49.01399491094148,51.98019801980198,15581211.64805739,37.53180662,20.197201017811707,78.56234096692111,79.58015267175573,353647.18933498143,0.0009229565199941549,67.43002544529261,69.39975247524752,11750427.796520563,1.2142857142857142,58.42875318066157,61.240310077519375,253948.4068461515,82.30159317694826,15.703275529865124,18.67582760774516,39015.197814324216,0.14853482281035624,44.97135582431572,48.91640866873065,54187.614682322375,17.31550855229016,7.092875318066158,10.077519379844961,20100.062286228538,0.1257792154077186,10.49618320610687,13.209302325581396,76975.63607586463,0.20480012509081783,29505.0,0.297644467,0.211930181,0.4904253519999999,0.7209999999999999,0.798,22,91841.0
08087,Morgan,CO,51.94020356234097,60.89108910891089,20259373.730091516,17.97073791,30.47073791348601,65.17175572519083,68.79770992366412,144520.11105171405,0.000869225313450301,55.8206106870229,64.48019801980197,9444148.154863544,1.1785714285714286,24.96819338422392,28.496124031007753,14485.262511172641,24.817617709911033,18.85035324341683,24.01623985009369,66408.51173163684,0.5790438924258501,61.99872692552514,68.04953560371517,115768.2164864138,9.580768225058105,93.79770992366412,94.72868217054263,2908758.3375763837,6.8488567650358005,74.90458015267176,81.05426356589147,1326527.019703865,1.6001229706776547,20290.0,0.3410054209999999,0.2667816659999999,0.392212913,0.6119999999999999,0.62,8,45174.0
08091,Ouray,CO,17.716284987277355,32.14727722772277,9322162.551290173,10.62340967,47.45547073791349,71.85114503816794,77.09923664122137,276994.3452502609,0.0012035901409941088,24.681933842239186,38.92326732673268,4045829.175815566,0.7857142857142857,22.010178117048344,25.736434108527135,8979.332577756799,66.80022140738528,1.734104046242774,4.43472829481574,0.00045616752428921957,2.813199045777063e-07,17.02737110120942,26.78018575851393,20099.334755176693,39.50804931689599,1.717557251908397,4.496124031007752,3289.477486222277,0.09949153740515894,1.399491094147583,4.248062015503876,6444.31218818464,0.08789915801017988,5081.0,0.0,0.174178311,0.8258216889999999,0.645,0.74,2,1306.0
08093,Park,CO,22.201017811704833,38.73762376237624,10914465.305858904,10.62340967,49.68193384223918,94.8791348600509,96.11959287531806,4751989.195955314,0.0062299713976606864,21.81933842239186,35.82920792079208,3640362.722460296,0.35714285714285715,0.0,0.0,0.0,39.34956403657048,1.70199100834939,4.403497813866333,0.00014745566425092459,7.456319865615329e-08,46.18077657542966,58.39009287925696,78976.55949359537,21.31644806695445,73.34605597964376,80.43410852713178,913795.2447418733,4.137844651504293,14.344783715012724,22.13953488372093,163307.5303231189,0.5130210121539075,19192.0,0.000156315,0.047676115,0.95216757,0.8429999999999999,0.879,2,4799.0
08095,Phillips,CO,12.340966921119593,21.72029702970297,6918070.776147425,11.38676845,6.615776081424936,31.520356234096692,36.895674300254456,20333.174605436743,0.00036532485776438875,8.269720101781171,13.521039603960396,1465303.9466732722,0.42857142857142855,88.77226463104326,93.42635658914729,1973741.7346064013,63.03788708675743,7.064868336544637,11.055590256089944,13321.485037054736,0.6315789473684208,20.591979630808403,29.442724458204335,23625.571320608557,9.789473684210527,77.41730279898219,82.26356589147287,987793.1536559466,7.357523394748756,49.42748091603054,62.85271317829457,704005.551867097,2.4918149777564844,5446.0,0.5657363199999998,0.020381932,0.4138817479999999,0.33,0.3559999999999999,4,3750.0
08097,Pitkin,CO,54.103053435114504,69.12128712871286,26359343.63174359,10.62340967,68.95674300254453,76.59033078880407,81.5203562340967,444361.71055371966,0.0013821671691229202,58.17430025445292,71.10148514851485,12521972.301918227,0.9642857142857143,22.55089058524173,26.635658914728683,10655.354676256322,55.455707978091354,0.0,0.0,0.0,0.0,52.06874602164226,65.10835913312694,101521.75300253164,54.34135552768067,5.120865139949109,9.581395348837209,18219.35963223935,0.10360588698486146,3.784987277353689,8.0,32894.046800612436,0.172053173713441,9826.0,0.0,0.367290861,0.632709139,0.7259999999999999,0.813,12,54612.0
08103,Rio Blanco,CO,37.595419847328245,38.83044554455445,10944615.94195341,48.91857506,52.79898218829516,91.63486005089058,91.57124681933843,1613024.989702772,0.0037467113457080713,50.98600508905853,52.78465346534653,6342793.272051062,1.1071428571428572,34.66921119592875,35.53488372093023,36062.498815410385,82.82356784454062,2.055234425176621,4.747033104309806,0.29289864853255715,1.0506539856463294e-05,9.10248249522597,12.445820433436532,6257.06122104285,27.320264943325867,11.895674300254452,14.480620155038759,35711.5318167948,0.12718153376235986,3.339694656488549,5.736434108527131,16972.105970146164,0.2617029213861221,6975.0,0.0,0.329892473,0.6701075269999999,0.874,0.903,44,114186.0
08105,Rio Grande,CO,45.76972010178117,30.25990099009901,8850229.341105822,91.50763359,7.442748091603053,63.61323155216285,58.17430025445292,67086.01485181657,0.0001388373994979303,54.93002544529262,43.90470297029702,4692988.859597585,0.14285714285714285,92.36641221374046,87.53488372093024,1210421.2183062802,75.338601367067,15.189466923570972,14.084946908182387,22167.364356361217,0.176316298650099,43.220878421387646,35.57275541795666,31428.174784121882,16.733418341316817,18.543256997455472,16.0,40052.79323100411,0.265026017310202,2.989821882951654,4.589147286821706,9106.867129508957,0.048143834650559124,12230.0,0.2569092399999999,0.211774325,0.531316435,0.4109999999999999,0.502,16,53268.0
08107,Routt,CO,33.36513994910941,53.40346534653465,16196157.537510969,10.62340967,76.59033078880407,80.50254452926208,85.20992366412213,645206.9845389769,0.0012707940076370067,57.50636132315522,71.28712871287128,12617188.593860095,0.7857142857142857,32.31552162849873,38.57364341085272,49054.53741620517,59.60087069186646,0.0,0.0,0.0,0.0,67.34563971992361,78.29721362229101,179710.85845230933,45.64676980448096,4.643765903307888,8.713178294573645,16183.690982120175,0.0755703738518686,5.120865139949109,10.325581395348838,53197.649350158674,0.17976519391128823,17757.0,0.0,0.3380638619999999,0.661936138,0.682,0.749,19,110850.0
08109,Saguache,CO,14.249363867684478,13.304455445544555,5044667.979985028,55.18447837,10.71882951653944,64.12213740458014,63.54961832061069,98108.62700489124,0.00028142257366749575,17.4618320610687,18.193069306930692,1831007.0587416866,0.25,83.68320610687023,83.62790697674419,1005532.6978264445,87.19067742511959,8.44572896596018,10.087445346658338,11084.280193876477,0.12481419399944955,20.27371101209421,22.38390092879257,15295.26509981657,14.348884247086072,19.43384223918575,21.953488372093023,59410.75679226569,0.5553423346366155,2.290076335877862,4.651162790697675,9332.487603749047,0.06790392371515742,7661.0,0.1728233909999999,0.104686072,0.722490536,0.467,0.558,5,12125.0
08111,San Juan,CO,10.687022900763358,21.844059405940595,6943481.58152901,10.62340967,47.264631043257,33.61959287531807,40.68066157760814,25015.08397264486,0.0011393680090280478,4.007633587786259,7.116336633663366,860480.5207925439,0.17857142857142858,0.0,0.0,0.0,65.67695961995247,0.0,0.0,0.0,0.0,4.583068109484405,10.24767801857585,4570.688189757208,44.94938336836589,1.017811704834606,2.449612403100775,833.631105464615,0.11343981455076284,0.986005089058524,3.224806201550388,1149.1480197600322,0.09888879553956462,863.0,0.0,0.555040556,0.4449594439999999,0.644,0.759,4,3539.0
08113,San Miguel,CO,19.115776081424936,35.27227722772277,10021082.447109198,10.62340967,54.293893129770986,80.1208651399491,84.38295165394402,582242.8464259065,0.001824313731239225,31.552162849872772,46.93688118811881,5175869.513759756,1.2142857142857142,23.473282442748094,27.844961240310077,12850.352666176255,82.45634651415574,7.161207450224791,11.586508432229857,15007.009399141825,0.2505824655473234,43.73010821133037,56.470588235294116,73762.63840807341,21.152054482184486,1.622137404580153,4.062015503875969,2861.330269289286,0.11369210710257553,2.321882951653944,5.581395348837209,15405.821069386711,0.10708570312936899,6005.0,0.00549542,0.229975021,0.7645295589999999,0.765,0.83,7,41066.0
08115,Sedgwick,CO,6.520356234096693,7.178217821782177,3692580.7514060647,32.44274809,28.212468193384222,34.12849872773537,35.55979643765903,18989.418788773946,0.00046218595127881374,3.880407124681934,4.486386138613861,625602.6956034757,0.2857142857142857,87.8498727735369,90.2015503875969,1475451.6280262568,78.70150435471099,5.587668593448941,8.338538413491568,7088.650466592484,0.631578947368422,15.24506683640993,19.938080495356036,12958.169767981939,9.84210526315789,64.31297709923665,67.31782945736434,455475.76933149574,7.087252996412623,25.572519083969464,31.56589147286822,252486.40455690934,2.3211130213999347,3493.0,0.081878042,0.5064414539999998,0.411680504,0.435,0.462,2,2166.0
08117,Summit,CO,60.20992366412214,72.09158415841584,29532888.617625494,10.62340967,44.274809160305345,53.56234096692112,60.655216284987276,80388.18227782084,0.0003106019417931066,65.42620865139949,75.58787128712872,15109385.180305606,0.03571428571428571,0.0,0.0,0.0,37.60728163765879,0.0,0.0,0.0,0.0,74.22024188415021,82.41486068111456,220931.00559953618,36.815278361011224,78.49872773536896,84.46511627906976,1124740.103499588,2.3259814134186723,19.020356234096692,29.364341085271317,232452.44784542982,0.4209685535190568,17104.0,0.001286249,0.4487254439999999,0.549988307,0.464,0.537,2,16155.0
08119,Teller,CO,38.83587786259542,54.54826732673267,16818497.322822053,10.62340967,46.660305343511446,97.04198473282443,97.67811704834605,10629478.554151619,0.011926255269646824,15.935114503816795,26.237623762376238,2659642.562372493,0.8571428571428571,0.0,0.0,0.0,37.792006811355044,2.440590879897238,5.121798875702686,19.30750296943257,0.006327544905658968,74.06110757479313,82.35294117647058,220195.851792598,18.37666378669283,78.81679389312977,84.74418604651163,1147328.7245100792,5.964402098625589,13.263358778625955,20.68217054263566,149944.31344093292,0.6858778726100956,18563.0,0.0,0.1313903999999999,0.8686095999999999,0.976,0.987,56,332019.0
08121,Washington,CO,11.991094147582697,10.396039603960396,4348037.151523267,64.56743003,44.656488549618324,60.464376590330794,58.778625954198475,71067.0043284041,0.0006322931754958662,15.585241730279897,14.603960396039604,1556667.2119355118,0.9285714285714286,46.56488549618321,46.85271317829457,95112.62552295436,52.97279270877552,9.312780989081567,10.868207370393504,12940.04299507439,0.5789530707240343,38.41502227880331,37.73993808049536,35317.055173463705,11.421193578808781,76.46310432569975,73.30232558139535,603647.4708101333,6.587799389108295,60.55979643765903,58.666666666666664,611173.1444268872,1.8645642629254864,8173.0,0.09298911,0.215098495,0.691912394,0.511,0.541,3,54438.0
08123,Weld,CO,89.15394402035624,91.05816831683168,104694892.03700356,11.38676845,56.170483460559794,87.69083969465649,90.33078880407125,1320474.2661364847,0.0013968484975166878,88.45419847328245,91.24381188118812,44450018.90408296,1.8928571428571428,38.07251908396946,43.565891472868216,74692.97139865902,38.533944743972626,60.115606936416185,70.11242973141788,774969.0880360781,0.6193104768237941,93.60280076384468,95.5108359133127,762105.969225416,10.289367271178637,98.9821882951654,99.16279069767442,14105254.7949294,6.700831464794868,95.00636132315522,96.96124031007753,4125263.3279909897,1.3984810628498134,150181.0,0.564871721,0.104520545,0.330607733,0.754,0.752,17,33557.0
08125,Yuma,CO,36.800254452926204,51.918316831683164,15547372.144619556,10.62340967,11.323155216284988,60.17811704834606,65.33078880407125,112476.41496509398,0.000630412289739571,12.945292620865139,21.349009900990097,2153773.0559585216,1.2142857142857142,51.335877862595424,57.55038759689922,211471.57843492553,57.174349180826624,6.069364161849711,9.806371018113678,10445.556802142619,0.15789473684210528,62.57161043921069,71.3312693498452,131945.38726204084,14.684210526315795,92.93893129770993,95.10077519379846,3018927.613317874,7.498069124741441,75.12722646310432,84.65116279069768,1499865.5356374974,3.0033465207479275,12831.0,0.233107318,0.193126023,0.573766659,0.515,0.562,3,8825.0
16007,Bear Lake,ID,6.583969465648855,12.840346534653465,4931146.425455195,10.62340967,42.93893129770993,78.37150127226464,82.28371501272265,479214.71050597826,0.0022579961957167197,7.220101781170484,12.561881188118813,1387104.7939253745,0.32142857142857145,15.394402035623408,18.015503875968992,1061.985205271546,78.83824714507348,5.491329479768786,9.24422236102436,9184.56478460548,0.17773840464157672,54.99681731381286,66.09907120743034,105799.70376852289,27.02604500686222,3.848600508905852,7.100775193798449,11035.822603591037,0.2794484636174939,10.114503816793894,16.27906976744186,101309.80994758464,0.39843983713541126,8323.0,0.000600745,0.2818695179999999,0.717529737,0.8329999999999999,0.8489999999999999,0,0.0
16019,Bonneville,ID,82.41094147582697,87.0049504950495,64704682.44891067,12.18193384,92.39821882951654,90.33078880407125,92.6526717557252,1924952.2960368823,0.005384119424244102,78.5941475826972,84.96287128712872,24345001.987157114,0.6071428571428571,19.40203562340967,22.635658914728683,4695.730558277572,62.942326414459195,81.24598587026333,86.66458463460337,2145634.3745715898,0.6523914179763369,66.23169955442393,74.58204334365325,149511.74284580763,24.323089773860023,84.92366412213741,89.05426356589147,1576677.0452400667,0.4345366642712861,43.86132315521628,58.69767441860465,611734.9237648328,0.7564402868353012,53836.0,0.708503604,0.027602348,0.263894049,0.8579999999999999,0.875,0,0.0
16023,Butte,ID,4.421119592875318,3.991336633663366,2708706.708703164,45.70610687,13.16793893129771,55.50254452926209,56.075063613231556,60155.19430637684,0.001416670787928415,9.12849872773537,10.055693069306932,1150923.8830219351,0.39285714285714285,18.22519083969466,19.782945736434108,2331.5420222732814,93.38875692794937,27.74566473988439,30.449718925671455,110011.28758203465,1.0605895512064925,33.131763208147675,35.851393188854495,32084.164022410565,12.698944985409396,2.735368956743003,5.054263565891473,4171.195596369326,0.23713519468685515,7.506361323155216,10.046511627906977,50768.86460082599,0.7585723139807807,3695.0,0.033558863,0.446278755,0.5201623819999999,0.808,0.8329999999999999,0,0.0
16037,Custer,ID,52.41730279898219,37.31435643564357,10612058.152142733,91.60305344,9.955470737913485,87.02290076335878,83.77862595419847,543687.2708241026,0.0012560107813229964,57.31552162849872,46.53465346534654,5126658.541185203,0.5714285714285714,15.044529262086515,16.589147286821706,386.7310729906747,93.94299287410927,20.520231213872833,18.800749531542785,39827.1285316258,0.3000459179549878,50.413749204328454,41.021671826625386,39984.31317963185,20.276731522422327,2.131043256997455,3.441860465116279,1830.1986836855845,0.07747858941359777,15.680661577608143,13.984496124031006,82145.91176206294,0.24732356800755867,6583.0,0.001367158,0.2842169219999999,0.7144159199999999,0.762,0.799,0,0.0
