registry_facility_id,eia_plant_code,geoid,facility_cap_50km_mw,county_gen_cap_50km_mw,facility_share,global_min_gen_cap_50km_mw,global_max_gen_cap_50km_mw,ec_slope,delta
eia860_55200_08031,55200,08047,128.63763661202185,1666.264788251366,0.07720119726410259,0.0,5796.9,0.00028750999097218634,0.03698460574100579
eia860_55200_08031,55200,08059,194.0,3231.9013993314816,0.06002658374420979,0.0,5796.9,0.00028750999097218634,0.05577693824860415
eia860_55200_08031,55200,08093,55.81758254247883,374.3606126044212,0.14910110909947696,0.0,5796.9,0.00028750999097218634,0.016048112652877356
eia860_55200_08031,55200,08123,30.19541628853526,4099.91617562699,0.007364886255001922,0.0,5796.9,0.00028750999097218634,0.008681483864518181
eia860_55207_08013,55207,08001,137.8687899044312,5366.249295682584,0.02569183470759615,0.0,5796.9,0.00028750999097218634,0.039638654540769265
eia860_55207_08013,55207,08005,53.4477907504435,3027.2137635552135,0.017655770264361336,0.0,5796.9,0.00028750999097218634,0.015366773836143316
eia860_55207_08013,55207,08013,142.2,4742.997819009426,0.029981038454219323,0.0,5796.9,0.00028750999097218634,0.040883920716244894
eia860_55207_08013,55207,08014,142.2,5507.2504489762805,0.0258205072236061,0.0,5796.9,0.00028750999097218634,0.040883920716244894
eia860_55207_08013,55207,08019,58.963926406466015,1062.0614059342763,0.05551837782354638,0.0,5796.9,0.00028750999097218634,0.016952717948807705
eia860_55207_08013,55207,08031,139.8267324141812,3743.57475815982,0.03735112598176456,0.0,5796.9,0.00028750999097218634,0.040201582574071554
eia860_55207_08013,55207,08047,142.2,1666.264788251366,0.08534057792172961,0.0,5796.9,0.00028750999097218634,0.040883920716244894
eia860_55207_08013,55207,08049,15.464385652505722,244.48626303739508,0.06325257484973865,0.0,5796.9,0.00028750999097218634,0.004446165379342329
eia860_55207_08013,55207,08059,129.61872401814696,3231.9013993314816,0.04010602676336555,0.0,5796.9,0.00028750999097218634,0.03726667817228375
eia860_55207_08013,55207,08069,45.03463628698558,2758.2437802444883,0.01632728644565048,0.0,5796.9,0.00028750999097218634,0.01294790787230692
eia860_55207_08013,55207,08123,54.62384913998501,4099.91617562699,0.013323162425785821,0.0,5796.9,0.00028750999097218634,0.01570490237310316
eia860_55505_08001,55505,08001,152.5603156018756,5366.249295682584,0.0284295989984323,0.0,5796.9,0.00028750999097218634,0.043862614961409155
eia860_55505_08001,55505,08005,151.93454625465847,3027.2137635552135,0.05018956642038514,0.0,5796.9,0.00028750999097218634,0.04368270002204008
eia860_55505_08001,55505,08013,118.84910880002919,4742.997819009426,0.025057803805790237,0.0,5796.9,0.00028750999097218634,0.03417030619814878
eia860_55505_08001,55505,08014,154.2,5507.2504489762805,0.027999452980872436,0.0,5796.9,0.00028750999097218634,0.04433404060791113
eia860_55505_08001,55505,08031,154.2,3743.57475815982,0.041190575843020716,0.0,5796.9,0.00028750999097218634,0.04433404060791113
eia860_55505_08001,55505,08035,83.66157996941106,2170.147248429024,0.03855110754810483,0.0,5796.9,0.00028750999097218634,0.02405354010172422
eia860_55505_08001,55505,08059,108.32086261909159,3231.9013993314816,0.03351614088273168,0.0,5796.9,0.00028750999097218634,0.031143330233714458
eia860_55505_08001,55505,08123,74.32813388735275,4099.91617562699,0.018129183793857917,0.0,5796.9,0.00028750999097218634,0.021370081102932245
eia860_55645_08001,55645,08001,393.5699970585352,5366.249295682584,0.07334172815548878,0.0,5796.9,0.00028750999097218634,0.11315530630122286
eia860_55645_08001,55645,08005,393.71959789320243,3027.2137635552135,0.1300600580749247,0.0,5796.9,0.00028750999097218634,0.11319831803584747
eia860_55645_08001,55645,08013,97.67135137437701,4742.997819009426,0.020592746423563745,0.0,5796.9,0.00028750999097218634,0.028081489351888374
eia860_55645_08001,55645,08014,397.8,5507.2504489762805,0.0722320518533791,0.0,5796.9,0.00028750999097218634,0.11437147440873573
eia860_55645_08001,55645,08031,397.8,3743.57475815982,0.10626206919814295,0.0,5796.9,0.00028750999097218634,0.11437147440873573
eia860_55645_08001,55645,08035,390.20964066608235,2170.147248429024,0.1798079097851799,0.0,5796.9,0.00028750999097218634,0.11218917026516541
eia860_55645_08001,55645,08059,367.73491426096354,3231.9013993314816,0.1137828382812141,0.0,5796.9,0.00028750999097218634,0.10572746187932734
eia860_55645_08001,55645,08123,81.45898303644327,4099.91617562699,0.019868450852897245,0.0,5796.9,0.00028750999097218634,0.023420271477411284
eia860_55650_08059,55650,08001,111.5952890421783,5366.249295682584,0.020795770545353212,0.0,5796.9,0.00028750999097218634,0.032084760545055206
eia860_55650_08059,55650,08005,101.88813253205349,3027.2137635552135,0.03365739603812922,0.0,5796.9,0.00028750999097218634,0.029293856064463625
eia860_55650_08059,55650,08013,114.0,4742.997819009426,0.024035431672158953,0.0,5796.9,0.00028750999097218634,0.03277613897082924
eia860_55650_08059,55650,08014,114.0,5507.2504489762805,0.02069998469403021,0.0,5796.9,0.00028750999097218634,0.03277613897082924
eia860_55650_08059,55650,08019,114.0,1062.0614059342763,0.10733842634994938,0.0,5796.9,0.00028750999097218634,0.03277613897082924
eia860_55650_08059,55650,08031,114.0,3743.57475815982,0.0304521766932838,0.0,5796.9,0.00028750999097218634,0.03277613897082924
eia860_55650_08059,55650,08035,84.77726796239969,2170.147248429024,0.03906521459489452,0.0,5796.9,0.00028750999097218634,0.024374311546516158
eia860_55650_08059,55650,08047,114.0,1666.264788251366,0.06841649706805328,0.0,5796.9,0.00028750999097218634,0.03277613897082924
eia860_55650_08059,55650,08049,12.397608750953955,244.48626303739508,0.050708815280381195,0.0,5796.9,0.00028750999097218634,0.00356443638006347
eia860_55650_08059,55650,08059,113.26857880450257,3231.9013993314816,0.035047040366990204,0.0,5796.9,0.00028750999097218634,0.03256584806951491
eia860_55650_08059,55650,08093,32.80002273114736,374.3606126044212,0.08761611565639368,0.0,5796.9,0.00028750999097218634,0.009430334239319684
eia860_55650_08059,55650,08123,31.569188183482005,4099.91617562699,0.0076999594214031,0.0,5796.9,0.00028750999097218634,0.009076457009632163
eia860_55749_30003,55749,30003,69.03109243697479,147.4375859434683,0.4682055257161037,0.0,5796.9,0.00028750999097218634,0.01984712876335478
eia860_55749_30003,55749,30111,5.596132282931781,364.2662296706218,0.015362753467407444,0.0,5796.9,0.00028750999097218634,0.001608943942144877
eia860_55835_08123,55835,08001,677.8149949341439,5366.249295682584,0.126310754045564,0.0,5796.9,0.00028750999097218634,0.19487858307432823
eia860_55835_08123,55835,08005,188.0271334992734,3027.2137635552135,0.06211227491198078,0.0,5796.9,0.00028750999097218634,0.05405967945490217
eia860_55835_08123,55835,08013,376.86149097237853,4742.997819009426,0.07945639136960134,0.0,5796.9,0.00028750999097218634,0.10835144386723324
eia860_55835_08123,55835,08014,666.3571700970979,5507.2504489762805,0.12099634405058957,0.0,5796.9,0.00028750999097218634,0.19158434395886825
eia860_55835_08123,55835,08031,243.9545872256612,3743.57475815982,0.06516621223976271,0.0,5796.9,0.00028750999097218634,0.07013938117087329
eia860_55835_08123,55835,08059,67.00252014267693,3231.9013993314816,0.020731610239265466,0.0,5796.9,0.00028750999097218634,0.019263893961334776
eia860_55835_08123,55835,08069,51.87392970339182,2758.2437802444883,0.018806869093635284,0.0,5796.9,0.00028750999097218634,0.014914273060714012
eia860_55835_08123,55835,08087,82.57996557066619,1191.8998037527972,0.06928431845584351,0.0,5796.9,0.00028750999097218634,0.023742565155705695
eia860_55835_08123,55835,08123,622.2066509647283,4099.91617562699,0.15176082249281006,0.0,5796.9,0.00028750999097218634,0.17889062860170332
eia860_55866_30093,55866,30023,54.9,260.0,0.21115384615384614,0.0,5796.9,0.00028750999097218634,0.015784298504373028
eia860_55866_30093,55866,30043,36.02295282327059,65.92582905565061,0.5464163794263731,0.0,5796.9,0.00028750999097218634,0.010356958841010023
eia860_55866_30093,55866,30057,18.676801647220316,48.59585907115077,0.38432907667863236,0.0,5796.9,0.00028750999097218634,0.005369767072981628
eia860_55866_30093,55866,30093,54.9,258.0,0.2127906976744186,0.0,5796.9,0.00028750999097218634,0.015784298504373028
eia860_56093_56041,56093,56041,144.0,301.05250170349456,0.4783218846718804,0.0,5796.9,0.00028750999097218634,0.04140143869999483
eia860_56106_31105,56106,31007,30.0,53.5,0.5607476635514018,0.0,5796.9,0.00028750999097218634,0.00862529972916559
eia860_56106_31105,56106,31105,30.0,1304.0,0.023006134969325152,0.0,5796.9,0.00028750999097218634,0.00862529972916559
eia860_56106_31105,56106,56021,1.9525300051836199,1388.8975088719646,0.0014058128787122863,0.0,5796.9,0.00028750999097218634,0.0005613718841632655
eia860_56148_46117,56148,46065,6.0,868.4405807073069,0.006908935548720284,0.0,5796.9,0.00028750999097218634,0.0017250599458331181
eia860_56148_46117,56148,46117,6.0,793.1,0.007565250283696885,0.0,5796.9,0.00028750999097218634,0.0017250599458331181
eia860_56312_56023,56312,56023,38.98635950287966,276.24625644134585,0.14112900571073425,0.0,5796.9,0.00028750999097218634,0.011208967868711341
eia860_56312_56023,56312,56037,9.797571235057868,1731.8758525630362,0.005657201825730322,0.0,5796.9,0.00028750999097218634,0.0028168996173408402
eia860_56371_08123,56371,08123,5.284522765281315,4099.91617562699,0.0012889343437547638,0.0,5796.9,0.00028750999097218634,0.001519353092538344
eia860_56371_08123,56371,31105,300.5,1304.0,0.23044478527607362,0.0,5796.9,0.00028750999097218634,0.086396752287142
eia860_56371_08123,56371,56021,13.773465847920571,1388.8975088719646,0.009916833862785966,0.0,5796.9,0.00028750999097218634,0.00396000904159136
eia860_56377_30107,56377,30037,135.0,159.8,0.8448060075093867,0.0,5796.9,0.00028750999097218634,0.03881384878124516
eia860_56377_30107,56377,30107,135.0,182.4,0.7401315789473684,0.0,5796.9,0.00028750999097218634,0.03881384878124516
eia860_56445_08123,56445,08001,415.5339335459647,5366.249295682584,0.07743470544320082,0.0,5796.9,0.00028750999097218634,0.11947015748243739
eia860_56445_08123,56445,08005,182.02034370688193,3027.2137635552135,0.060128011407134335,0.0,5796.9,0.00028750999097218634,0.05233266737591988
eia860_56445_08123,56445,08013,414.17394373482466,4742.997819009426,0.08732324144760513,0.0,5796.9,0.00028750999097218634,0.11907914682411425
eia860_56445_08123,56445,08014,420.0,5507.2504489762805,0.07626310150432182,0.0,5796.9,0.00028750999097218634,0.12075419620831826
eia860_56445_08123,56445,08031,393.6229600450197,3743.57475815982,0.10514628008617832,0.0,5796.9,0.00028750999097218634,0.11317053368898887
eia860_56445_08123,56445,08059,273.68480269753974,3231.9013993314816,0.08468228726103816,0.0,5796.9,0.00028750999097218634,0.07868711515279425
eia860_56445_08123,56445,08069,190.79126120385237,2758.2437802444883,0.06917128303537434,0.0,5796.9,0.00028750999097218634,0.054854393786291644
eia860_56445_08123,56445,08123,405.64098205911904,4099.91617562699,0.09893884769414472,0.0,5796.9,0.00028750999097218634,0.11662583508976611
